model_a,model_b,weight
qwen2-5-homerslerp-7b,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-homerslerp-7b,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-homerslerp-7b,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-homerslerp-7b,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-homerslerp-7b,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-lumen-14b,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-lumen-14b,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-lumen-14b,qwen2-5-14b-wernicke,1.0
qwen2-5-lumen-14b,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-lumen-14b,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-lumen-14b,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-lumen-14b,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-lumen-14b,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-lumen-14b,qwen2-5-14b-vimarckoso,1.0
qwen2-5-lumen-14b,qwen2-5-14b-unity,1.0
qwen2-5-math-1-5b-instruct,100k-fineweb-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-2ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-3ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-7-1ep-0alp-0lam,0.9999999999999998
qwen2-5-math-1-5b-instruct,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-7-2ep-0alp-0lam,0.9999999999999998
qwen2-5-math-14b-instruct,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-wernicke,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-vimarckoso,1.0
qwen2-5-math-14b-instruct,qwen2-5-14b-unity,1.0
qwen2-5-math-14b-instruct-alpha,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-wernicke,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-vimarckoso,1.0
qwen2-5-math-14b-instruct-alpha,qwen2-5-14b-unity,1.0
qwen2-5-math-14b-instruct-preview,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-wernicke,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-vimarckoso,1.0
qwen2-5-math-14b-instruct-preview,qwen2-5-14b-unity,1.0
qwen2-5-math-14b-instruct-pro,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-wernicke,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-vimarckoso,1.0
qwen2-5-math-14b-instruct-pro,qwen2-5-14b-unity,1.0
qwen2-5-math-72b-instruct,qwen2-72b,1.0
qwen2-5-math-72b-instruct,qwen2-5-72b-2x-instruct-ties-v1-0,1.0
qwen2-5-math-72b-instruct,qwen2-5-72b-instruct,1.0
qwen2-5-math-72b-instruct,qwen2-5-72b-instruct-abliterated,1.0
qwen2-5-math-72b-instruct,calme-2-3-qwen2-72b,1.0
qwen2-5-math-72b-instruct,calme-2-2-qwen2-72b,1.0
qwen2-5-math-72b-instruct,calme-2-2-qwen2-5-72b,1.0
qwen2-5-math-72b-instruct,calme-2-1-qwen2-72b,1.0
qwen2-5-math-72b-instruct,calme-2-1-qwen2-5-72b,1.0
qwen2-5-math-72b-instruct,qwen2-math-72b-instruct,1.0
qwen2-5-math-7b,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-math-7b,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-math-7b,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-math-7b,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-math-7b,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-math-7b,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-math-7b,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-math-7b,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-math-7b,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-math-7b,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-math-7b-cft,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-math-7b-cft,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-math-7b-cft,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-math-7b-cft,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-math-7b-cot,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-math-7b-cot,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-math-7b-cot,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-math-7b-cot,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-math-7b-instruct,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-math-7b-instruct,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-math-7b-instruct,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-math-7b-instruct,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-mfann-7b,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-mfann-7b,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-mfann-7b,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-mfann-7b,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-mfann-7b-slerp-v1-2,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-mfann-7b-slerpv1-1,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-mfann-7b-v1-1,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-mfann-7b-v1-1,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-mfann-7b-v1-1,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-mfann-7b-v1-1,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-v2-grand-horror-smb-r1-distill-llama-3-1-uncensored-16-5b,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,qwen2-5-1-5b-deepseek-r1-instruct,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-r1-distill-qwen-1-5b,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-r1-distill-qwen-1-5b-500,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-r1-distill-qwen-1-5b-blunt,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-r1-distill-qwen-1-5b-reflective,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-r1-distill-qwen-25-5b-brainstorm,0.9999999999999998
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,qwen2-5-7b-deepseek-r1-1m,0.998732185222087
qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,deepseek-llm-7b-base,0.998732185222087
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-grand-horror-smb-r1-distill-llama-3-1-16b,0.9997031531451002
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-moe-16b-base,0.9997031531451002
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-moe-16b-chat,0.9997031531451002
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-moe-4x8b-r1-distill-llama-3-1-mad-scientist-24b,0.9994777248175983
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-moe-4x8b-r1-distill-llama-3-1-deep-thinker-uncensored-24b,0.9994777248175983
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-r1-distill-qwen-14b-abliterated-v2,0.9990493183389064
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-r1-distill-qwen-14b-abub-st,0.9990493183389064
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-r1-distill-qwen-14b-blunt,0.9990493183389064
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-r1-distill-qwen-14b-blunt-uncensored,0.9990493183389064
qwen2-5-moe-2x7b-deepseek-abliterated-censored-19b,deepseek-r1-distill-qwen-14b-blunt-uncensored-blunt,0.9990493183389064
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-v2-grand-horror-smb-r1-distill-llama-3-1-uncensored-16-5b,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,qwen2-5-1-5b-deepseek-r1-instruct,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,qwen2-5-moe-2x1-5b-deepseek-uncensored-censored-4b,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-r1-distill-qwen-1-5b,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-r1-distill-qwen-1-5b-500,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-r1-distill-qwen-1-5b-blunt,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-r1-distill-qwen-1-5b-reflective,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-r1-distill-qwen-25-5b-brainstorm,0.9999999999999998
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,qwen2-5-7b-deepseek-r1-1m,0.998732185222087
qwen2-5-moe-6x1-5b-deepseek-reasoning-e32,deepseek-llm-7b-base,0.998732185222087
qwen2-5-reinstruct-alternate-lumen-14b,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-wernicke,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-vimarckoso,1.0
qwen2-5-reinstruct-alternate-lumen-14b,qwen2-5-14b-unity,1.0
qwen2-5-rombotiestest-7b,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
qwen2-5-rombotiestest-7b,bbai-7b-qwendyancabslaw,0.9999999999999999
qwen2-5-rombotiestest-7b,bbai-7b-qwendyankoenlo,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-coder-7b-instruct,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-coder-7b,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-7b-test-novelist,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-7b-tensopolis-v2,0.9999999999999999
qwen2-5-rombotiestest-7b,qwen2-5-7b-tensopolis-v1,0.9999999999999999
qwen2-5-slerp-14b,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-slerp-14b,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-slerp-14b,qwen2-5-14b-wernicke,1.0
qwen2-5-slerp-14b,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-slerp-14b,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-slerp-14b,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-slerp-14b,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-slerp-14b,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-slerp-14b,qwen2-5-14b-vimarckoso,1.0
qwen2-5-slerp-14b,qwen2-5-14b-unity,1.0
qwen2-5-test-32b-it,qwentile2-5-32b-instruct,1.0
qwen2-5-test-32b-it,qwen2-5-32b-instruct-abliterated-v2,1.0
qwen2-5-test-32b-it,qwen2-5-32b-instruct,1.0
qwen2-5-test-32b-it,qwen2-5-32b,1.0
qwen2-5-test-32b-it,openbuddy-qwq-32b-v24-1-200k,1.0
qwen2-5-test-32b-it,openbuddy-qwq-32b-v24-2-200k,1.0
qwen2-5-test-32b-it,qwq-buddy-32b-alpha,1.0
qwen2-5-test-32b-it,rombos-llm-v2-5-qwen-32b,1.0
qwen2-5-test-32b-it,lambda-qwen2-5-32b-dpo-test,1.0
qwen2-5-test-32b-it,qwq-32b-coder-fusion-9010,1.0
qwen2-5-ultimate-14b-instruct,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-wernicke-sft,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-wernicke,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-vimarckoso,1.0
qwen2-5-ultimate-14b-instruct,qwen2-5-14b-unity,1.0
qwen2-5-ultra-1-5b-25-02-exp,100k-fineweb-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-1ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-2ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-6-3ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-math-1-5b-instruct,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-2ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-3ep-0alp-0lam,0.9999999999999998
qwen2-5-ultra-1-5b-25-02-exp,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-7-1ep-0alp-0lam,0.9999999999999998
qwen2-5-with-lora-think-3b-it,rombos-llm-v2-5-1-qwen-3b,1.0000000000000002
qwen2-5-with-lora-think-3b-it,qwqen-3b-lcot-r1,1.0000000000000002
qwen2-5-with-lora-think-3b-it,qwenslerp-3b,1.0000000000000002
qwen2-5-with-lora-think-3b-it,qwenslerp2-3b,1.0000000000000002
qwen2-5-with-lora-think-3b-it,qwq-lcot-3b-instruct,1.0000000000000002
qwen2-5-with-lora-think-3b-it,coolqwen-3b-it,1.0000000000000002
qwen2-5-with-lora-think-3b-it,parm-v1-5-base-qwq-qwen-2-5-o1-3b,1.0000000000000002
qwen2-5-with-lora-think-3b-it,rombos-llm-v2-5-qwen-3b,1.0000000000000002
qwen2-5-with-lora-think-3b-it,deepqwen-3b-lcot-sce,1.0000000000000002
qwen2-5-with-lora-think-3b-it,qwqen-3b-lcot,1.0000000000000002
qwen2-57b-a14b,qwen2-57b-a14b-instruct,1.0
qwen2-57b-a14b,bigqwen2-5-52b-instruct,0.9999397004618208
qwen2-57b-a14b,bigqwen2-5-echo-47b-instruct,0.999729041258673
qwen2-57b-a14b,qwen2-5-72b-instruct,0.9996315603539496
qwen2-57b-a14b,qwen2-math-72b-instruct,0.9996315603539496
qwen2-57b-a14b,qwen2-5-72b-instruct-abliterated,0.9996315603539496
qwen2-57b-a14b,calme-2-3-qwen2-72b,0.9996315603539496
qwen2-57b-a14b,calme-2-2-qwen2-72b,0.9996315603539496
qwen2-57b-a14b,calme-2-2-qwen2-5-72b,0.9996315603539496
qwen2-57b-a14b,calme-2-1-qwen2-72b,0.9996315603539496
qwen2-57b-a14b-instruct,qwen2-57b-a14b,1.0
qwen2-57b-a14b-instruct,bigqwen2-5-52b-instruct,0.9999397004618208
qwen2-57b-a14b-instruct,bigqwen2-5-echo-47b-instruct,0.999729041258673
qwen2-57b-a14b-instruct,qwen2-5-72b-instruct,0.9996315603539496
qwen2-57b-a14b-instruct,qwen2-math-72b-instruct,0.9996315603539496
qwen2-57b-a14b-instruct,qwen2-5-72b-instruct-abliterated,0.9996315603539496
qwen2-57b-a14b-instruct,calme-2-3-qwen2-72b,0.9996315603539496
qwen2-57b-a14b-instruct,calme-2-2-qwen2-72b,0.9996315603539496
qwen2-57b-a14b-instruct,calme-2-2-qwen2-5-72b,0.9996315603539496
qwen2-57b-a14b-instruct,calme-2-1-qwen2-72b,0.9996315603539496
qwen2-6-14b-instruct,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-6-14b-instruct,qwen2-5-14b-wernicke-sft,1.0
qwen2-6-14b-instruct,qwen2-5-14b-wernicke,1.0
qwen2-6-14b-instruct,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-6-14b-instruct,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-6-14b-instruct,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-6-14b-instruct,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-6-14b-instruct,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-6-14b-instruct,qwen2-5-14b-vimarckoso,1.0
qwen2-6-14b-instruct,qwen2-5-14b-unity,1.0
qwen2-6-math-14b-instruct,zyh-llm-qwen2-5-14b-v4,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-wernicke-sft,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-wernicke,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-vimarckoso-v3-prose01,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-vimarckoso-v3-model-stock,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-vimarckoso-v3-if-variant,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-vimarckoso-v3,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-vimarckoso-v2,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-vimarckoso,1.0
qwen2-6-math-14b-instruct,qwen2-5-14b-unity,1.0
qwen2-72b,qwen2-5-72b-2x-instruct-ties-v1-0,1.0
qwen2-72b,qwen2-5-72b-instruct,1.0
qwen2-72b,qwen2-5-72b-instruct-abliterated,1.0
qwen2-72b,calme-2-3-qwen2-72b,1.0
qwen2-72b,calme-2-2-qwen2-72b,1.0
qwen2-72b,calme-2-2-qwen2-5-72b,1.0
qwen2-72b,calme-2-1-qwen2-72b,1.0
qwen2-72b,calme-2-1-qwen2-5-72b,1.0
qwen2-72b,qwen2-math-72b-instruct,1.0
qwen2-72b,smaug-qwen2-72b-instruct,1.0
qwen2-72b-instruct,qwen2-72b,1.0
qwen2-72b-instruct,qwen2-5-72b-2x-instruct-ties-v1-0,1.0
